clim,region_gea,year,region_bld,value
Zone_6A Cold Humid,WEU,2065,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2065,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2065,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2065,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2070,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2070,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2070,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2070,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2070,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2075,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2080,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2085,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2090,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2095,C-WEU-SWE,6.0
Zone_6A Cold Humid,WEU,2100,C-WEU-AUT,6.0
Zone_6A Cold Humid,WEU,2100,C-WEU-DEU,6.0
Zone_6A Cold Humid,WEU,2100,C-WEU-FIN,6.0
Zone_6A Cold Humid,WEU,2100,C-WEU-ITA,6.0
Zone_6A Cold Humid,WEU,2100,C-WEU-SWE,6.0
Zone_7A Very cold Humid,EEU,2015,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2020,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2025,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2030,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2035,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2040,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2045,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2050,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2055,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2060,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2065,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2070,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2075,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2080,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2085,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2090,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2095,C-EEU-SVN,12.0
Zone_7A Very cold Humid,EEU,2100,C-EEU-SVN,12.0
Zone_7A Very cold Humid,WEU,2015,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2015,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2015,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2015,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2015,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2020,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2020,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2020,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2020,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2020,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2025,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2025,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2025,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2025,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2025,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2030,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2030,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2030,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2030,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2030,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2035,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2035,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2035,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2035,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2035,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2040,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2040,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2040,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2040,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2040,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2045,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2045,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2045,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2045,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2045,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2050,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2050,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2050,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2050,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2050,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2055,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2055,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2055,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2055,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2055,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2060,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2060,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2060,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2060,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2060,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2065,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2065,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2065,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2065,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2065,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2070,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2070,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2070,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2070,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2070,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2075,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2075,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2075,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2075,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2075,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2080,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2080,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2080,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2080,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2080,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2085,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2085,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2085,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2085,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2085,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2090,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2090,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2090,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2090,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2090,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2095,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2095,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2095,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2095,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2095,C-WEU-SWE,12.0
Zone_7A Very cold Humid,WEU,2100,C-WEU-AUT,12.0
Zone_7A Very cold Humid,WEU,2100,C-WEU-FIN,12.0
Zone_7A Very cold Humid,WEU,2100,C-WEU-FRA,12.0
Zone_7A Very cold Humid,WEU,2100,C-WEU-ITA,12.0
Zone_7A Very cold Humid,WEU,2100,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2015,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2020,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2025,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2030,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2035,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2040,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2045,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2050,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2055,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2060,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2065,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2070,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2075,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2080,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2085,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2090,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2095,C-WEU-SWE,12.0
Zone_8A Subarctic/arctic Humid,WEU,2100,C-WEU-SWE,12.0
